시도교육청,지역교육청,지역,정보공시  학교코드,학교명,학교급코드,설립구분,주야간,1학년,2학년,3학년,특수학급,순회학급,학급수(계),학생수(계),학급당학생수
서울특별시교육청,교육부,서울특별시 성북구,S000003514,서울대학교사범대학부설중학교,3,국립,주간,8,8,8,1,0,25(1),625(7),25
서울특별시교육청,교육부,서울특별시 종로구,S000003562,서울대학교사범대학부설여자중학교,3,국립,주간,6,6,6,1,0,19(1),405(8),21.32
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000698,개원중학교,3,공립,주간,8,7,7,3,0,25(3),617(20),24.68
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,S010000700,경원중학교,3,공립,주간,11,12,11,1,0,35(1),982(8),28.06
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000701,구룡중학교,3,공립,주간,10,8,8,1,0,27(1),778(5),28.81
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000702,압구정중학교,3,공립,주간,6,6,5,0,0,17(0),423(0),24.88
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000704,단국대학교사범대학부속중학교,3,사립,주간,6,6,6,0,0,18(0),595(0),33.06
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000705,대명중학교,3,공립,주간,10,10,10,0,0,30(0),981(0),32.7
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000706,대왕중학교,3,공립,주간,9,9,9,1,0,28(1),858(3),30.64
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000707,대청중학교,3,공립,주간,11,11,10,0,0,32(0),1052(0),32.88
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000708,대치중학교,3,공립,주간,7,6,7,0,0,20(0),498(0),24.9
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000709,도곡중학교,3,공립,주간,9,8,7,1,0,25(1),776(7),31.04
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,S010000710,동덕여자중학교,3,사립,주간,7,7,7,0,0,21(0),421(0),20.05
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,S010000711,반포중학교,3,공립,주간,9,9,9,0,0,27(0),691(0),25.59
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,S010000712,방배중학교,3,공립,주간,7,7,6,1,0,21(1),518(6),24.67
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000713,봉은중학교,3,공립,주간,5,5,5,0,0,15(0),329(0),21.93
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,S010000714,서문여자중학교,3,사립,주간,8,8,9,0,0,25(0),636(0),25.44
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,S010000715,서운중학교,3,공립,주간,12,12,11,0,0,35(0),1012(0),28.91
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,S010000716,서일중학교,3,공립,주간,11,11,11,1,0,34(1),1025(3),30.15
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,S010000717,서초중학교,3,공립,주간,8,9,9,1,0,27(1),640(8),23.7
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,S010000718,세화여자중학교,3,사립,주간,9,9,9,0,0,27(0),833(0),30.85
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000719,수서중학교,3,공립,주간,8,7,7,2,0,24(2),501(7),20.88
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000720,숙명여자중학교,3,사립,주간,9,9,9,0,0,27(0),907(0),33.59
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000721,신구중학교,3,공립,주간,5,5,5,0,0,15(0),330(0),22
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,S010000722,신동중학교,3,공립,주간,10,9,8,0,0,27(0),807(0),29.89
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,S010000723,신반포중학교,3,공립,주간,9,9,10,1,0,29(1),627(8),21.62
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000724,신사중학교,3,공립,주간,6,5,6,1,0,18(1),433(5),24.06
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,S010000725,언남중학교,3,공립,주간,7,6,7,1,0,21(1),372(4),17.71
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000726,언북중학교,3,공립,주간,5,5,5,1,0,16(1),300(1),18.75
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000727,언주중학교,3,공립,주간,10,10,11,0,0,31(0),962(0),31.03
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000728,역삼중학교,3,공립,주간,11,12,12,1,0,36(1),1167(10),32.42
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,S010000729,영동중학교,3,공립,주간,11,10,11,1,0,33(1),848(8),25.7
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,S010000730,원촌중학교,3,공립,주간,12,12,10,1,0,35(1),1024(4),29.26
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000731,은성중학교,3,사립,주간,5,5,5,0,0,15(0),443(0),29.53
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,S010000732,이수중학교,3,공립,주간,6,6,6,0,0,18(0),411(0),22.83
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000733,중동중학교,3,사립,주간,10,10,10,0,0,30(0),620(0),20.67
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000734,진선여자중학교,3,사립,주간,10,10,10,0,0,30(0),980(0),32.67
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000735,청담중학교,3,공립,주간,6,6,5,0,0,17(0),362(0),21.29
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010000736,휘문중학교,3,사립,주간,8,8,8,0,0,24(0),799(0),33.29
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000856,가락중학교,3,공립,주간,7,7,7,1,0,22(1),487(3),22.14
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000857,가원중학교,3,공립,주간,6,6,6,1,0,19(1),436(2),22.95
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000858,강일중학교,3,공립,주간,8,7,7,1,0,23(1),628(7),27.3
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000859,거원중학교,3,공립,주간,6,6,6,0,0,18(0),378(0),21
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000860,고덕중학교,3,공립,주간,12,8,7,1,0,28(1),700(1),25
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000861,동북중학교,3,사립,주간,8,10,10,0,0,28(0),296(0),10.57
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000862,동신중학교,3,사립,주간,8,8,8,0,0,24(0),528(0),22
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000863,둔촌중학교,3,공립,주간,5,6,5,1,0,17(1),333(1),19.59
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000864,명일중학교,3,공립,주간,10,10,10,2,0,32(2),940(7),29.38
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000865,문정중학교,3,공립,주간,8,7,8,1,0,24(1),545(9),22.71
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000866,방산중학교,3,공립,주간,6,6,6,1,0,19(1),442(3),23.26
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000867,방이중학교,3,공립,주간,5,6,6,1,0,18(1),404(1),22.44
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000868,배명중학교,3,사립,주간,8,8,8,0,0,24(0),571(0),23.79
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000869,배재중학교,3,사립,주간,9,9,9,0,0,27(0),873(0),32.33
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000870,보성중학교,3,사립,주간,7,8,8,0,0,23(0),449(0),19.52
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000871,보인중학교,3,사립,주간,8,8,8,0,0,24(0),523(0),21.79
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000872,상일여자중학교,3,사립,주간,6,6,6,0,0,18(0),244(0),13.56
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000873,석촌중학교,3,공립,주간,5,6,6,0,0,17(0),378(0),22.24
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000874,성내중학교,3,공립,주간,7,7,7,1,0,22(1),545(6),24.77
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000875,성덕여자중학교,3,사립,주간,8,8,8,0,0,24(0),567(0),23.63
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000876,세륜중학교,3,공립,주간,6,7,6,0,0,19(0),470(0),24.74
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000877,송파중학교,3,공립,주간,12,13,11,2,0,38(2),968(6),25.47
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000878,신명중학교,3,공립,주간,9,8,7,1,0,25(1),560(1),22.4
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000879,신암중학교,3,공립,주간,7,8,8,1,0,24(1),586(4),24.42
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000880,신천중학교,3,공립,주간,12,12,12,1,0,37(1),1227(2),33.16
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000881,아주중학교,3,공립,주간,8,7,7,0,0,22(0),557(0),25.32
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000882,영파여자중학교,3,사립,주간,6,7,7,0,0,20(0),318(0),15.9
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000883,오금중학교,3,공립,주간,6,6,6,0,0,18(0),450(0),25
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000884,오륜중학교,3,공립,주간,7,7,7,0,0,21(0),555(0),26.43
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000885,오주중학교,3,공립,주간,6,6,6,2,0,20(2),446(10),22.3
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000886,일신여자중학교,3,사립,주간,8,8,8,0,0,24(0),422(0),17.58
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000887,잠신중학교,3,공립,주간,12,12,11,1,0,36(1),1156(7),32.11
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000888,잠실중학교,3,공립,주간,12,13,12,0,0,37(0),1094(0),29.57
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000889,정신여자중학교,3,사립,주간,12,12,13,0,0,37(0),944(0),25.51
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000890,천일중학교,3,공립,주간,8,7,6,2,0,23(2),537(12),23.35
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000891,천호중학교,3,공립,주간,6,6,6,1,0,19(1),478(1),25.16
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000892,풍납중학교,3,공립,주간,6,5,5,2,0,18(2),380(14),21.11
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010000893,풍성중학교,3,공립,주간,5,6,6,0,0,17(0),393(0),23.12
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000895,한산중학교,3,공립,주간,5,5,5,1,0,16(1),276(5),17.25
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010000896,한영중학교,3,사립,주간,8,8,8,0,0,24(0),704(0),29.33
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010000967,강신중학교,3,공립,주간,12,10,11,1,0,34(1),777(3),22.85
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010000968,경서중학교,3,공립,주간,4,4,4,0,0,12(0),182(0),15.17
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010000970,공항중학교,3,공립,주간,8,7,7,2,0,24(2),508(12),21.17
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010000971,금옥중학교,3,공립,주간,12,11,10,0,0,33(0),767(0),23.24
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010000972,덕원중학교,3,사립,주간,8,8,8,0,0,24(0),760(0),31.67
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010000973,등명중학교,3,공립,주간,9,8,8,0,0,25(0),690(0),27.6
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010000974,등원중학교,3,공립,주간,5,6,6,2,0,19(2),294(11),15.47
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010000975,등촌중학교,3,사립,주간,5,6,6,0,0,17(0),358(0),21.06
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010000976,마포중학교,3,사립,주간,6,7,7,0,0,20(0),440(0),22
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010000977,명덕여자중학교,3,사립,주간,6,6,6,0,0,18(0),566(0),31.44
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010000978,목동중학교,3,공립,주간,15,15,15,2,0,47(2),1375(13),29.26
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010000979,목일중학교,3,공립,주간,14,15,14,0,0,43(0),1238(0),28.79
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010000980,방원중학교,3,공립,주간,5,5,6,1,0,17(1),357(7),21
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010000981,방화중학교,3,공립,주간,6,6,6,0,0,18(0),364(0),20.22
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010000982,백석중학교,3,공립,주간,9,9,10,1,0,29(1),599(2),20.66
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010000983,봉영여자중학교,3,사립,주간,7,7,6,0,0,20(0),479(0),23.95
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010000984,삼정중학교,3,공립,주간,5,5,5,0,0,15(0),339(0),22.6
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010000985,성재중학교,3,공립,주간,6,6,6,1,0,19(1),399(5),21
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010000986,송정중학교,3,공립,주간,4,3,5,0,0,12(0),154(0),12.83
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010000987,신남중학교,3,공립,주간,9,9,8,0,0,26(0),584(0),22.46
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010000988,신목중학교,3,공립,주간,16,16,16,0,0,48(0),1459(0),30.4
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010000989,신서중학교,3,공립,주간,14,15,14,2,0,45(2),1202(11),26.71
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010000990,신원중학교,3,공립,주간,5,5,5,2,0,17(2),301(4),17.71
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010000991,신월중학교,3,공립,주간,10,9,9,2,0,30(2),603(5),20.1
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010000992,신정여자중학교,3,사립,주간,6,7,7,0,0,20(0),439(0),21.95
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010000993,신화중학교,3,공립,주간,9,9,10,1,0,29(1),600(2),20.69
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010000994,양강중학교,3,공립,주간,12,12,12,2,0,38(2),899(9),23.66
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010000995,양동중학교,3,공립,주간,10,10,11,2,0,33(2),719(10),21.79
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010000996,양서중학교,3,공립,주간,7,6,7,0,0,20(0),418(0),20.9
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010000997,양정중학교,3,사립,주간,6,6,6,0,0,18(0),527(0),29.28
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010000998,양천중학교,3,공립,주간,9,9,9,0,0,27(0),647(0),23.96
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010000999,염창중학교,3,공립,주간,11,11,11,0,0,33(0),855(0),25.91
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001000,영도중학교,3,사립,주간,5,6,6,0,0,17(0),358(0),21.06
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010001001,월촌중학교,3,공립,주간,16,16,16,0,0,48(0),1451(0),30.23
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001002,화곡중학교,3,사립,주간,6,6,6,0,0,18(0),568(0),31.56
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001003,화원중학교,3,공립,주간,8,8,8,0,0,24(0),556(0),23.17
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001165,가산중학교,3,공립,주간,6,6,5,2,0,19(2),430(10),22.63
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001166,개봉중학교,3,공립,주간,6,6,6,2,0,20(2),424(11),21.2
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001167,개웅중학교,3,공립,주간,9,7,8,0,0,24(0),574(0),23.92
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001168,고척중학교,3,공립,주간,12,12,12,1,0,37(1),982(5),26.54
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001169,구로중학교,3,공립,주간,8,7,8,1,0,24(1),462(4),19.25
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001170,구일중학교,3,공립,주간,8,9,6,1,0,24(1),564(1),23.5
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001171,난곡중학교,3,공립,주간,5,5,5,1,0,16(1),322(6),20.13
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001172,당산서중학교,3,공립,주간,7,6,5,0,0,18(0),396(0),22
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001173,당산중학교,3,공립,주간,6,6,6,1,0,19(1),449(6),23.63
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001174,대림중학교,3,공립,주간,8,6,7,1,0,22(1),387(4),17.59
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001175,대영중학교,3,공립,주간,8,8,8,1,0,25(1),571(5),22.84
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001176,동일중학교,3,사립,주간,7,7,7,0,0,21(0),563(0),26.81
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001177,문래중학교,3,공립,주간,8,8,8,0,0,24(0),623(0),25.96
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001178,문성중학교,3,공립,주간,5,5,5,1,0,16(1),311(6),19.44
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001179,문일중학교,3,사립,주간,6,6,6,0,0,18(0),420(0),23.33
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001180,세일중학교,3,공립,주간,5,5,6,2,0,18(2),412(7),22.89
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001181,시흥중학교,3,공립,주간,10,9,7,2,0,28(2),637(9),22.75
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001182,신도림중학교,3,공립,주간,12,12,12,1,0,37(1),1026(6),27.73
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001183,안천중학교,3,공립,주간,6,6,6,1,0,19(1),422(2),22.21
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001184,선유중학교,3,공립,주간,6,6,6,1,0,19(1),420(6),22.11
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001185,양화중학교,3,공립,주간,8,9,8,1,0,26(1),643(5),24.73
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001186,여의도중학교,3,공립,주간,11,10,10,1,0,32(1),791(6),24.72
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001187,영남중학교,3,공립,주간,7,7,7,3,0,24(3),525(11),21.88
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001188,영림중학교,3,공립,주간,9,10,8,1,0,28(1),613(2),21.89
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001189,영서중학교,3,공립,주간,8,8,8,3,0,27(3),592(7),21.93
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001190,영원중학교,3,공립,주간,9,7,7,2,0,25(2),593(12),23.72
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001191,오남중학교,3,공립,주간,8,8,8,1,0,25(1),613(6),24.52
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001192,경인중학교,3,공립,주간,9,8,7,2,0,26(2),580(8),22.31
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001193,오류중학교,3,공립,주간,6,5,5,1,0,17(1),349(6),20.53
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001194,우신중학교,3,사립,주간,6,6,6,0,0,18(0),392(0),21.78
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001195,윤중중학교,3,공립,주간,7,8,7,1,0,23(1),524(5),22.78
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001196,한울중학교,3,공립,주간,8,8,8,1,0,25(1),556(8),22.24
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001363,경희여자중학교,3,사립,주간,5,6,6,0,0,17(0),410(0),24.12
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001364,경희중학교,3,사립,주간,7,7,6,0,0,20(0),499(0),24.95
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001365,대광중학교,3,사립,주간,5,5,6,0,0,16(0),344(0),21.5
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001367,동국대학교사범대학부속중학교,3,사립,주간,7,7,6,0,0,20(0),533(0),26.65
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001368,동대문중학교,3,공립,주간,8,8,7,2,0,25(2),555(6),22.2
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001369,동원중학교,3,공립,주간,5,5,4,0,0,14(0),352(0),25.14
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001370,면목중학교,3,공립,주간,7,8,7,1,0,23(1),520(3),22.61
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001371,봉화중학교,3,공립,주간,5,5,4,2,0,16(2),321(10),20.06
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001372,상봉중학교,3,공립,주간,10,9,9,1,0,29(1),634(5),21.86
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001373,성일중학교,3,공립,주간,4,5,5,1,0,15(1),298(8),19.87
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001374,송곡여자중학교,3,사립,주간,4,4,4,0,0,12(0),172(0),14.33
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001375,숭인중학교,3,공립,주간,5,5,5,2,0,17(2),363(12),21.35
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001376,신현중학교,3,공립,주간,10,9,9,2,0,30(2),711(15),23.7
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001377,영란여자중학교,3,사립,주간,5,6,6,0,0,17(0),282(0),16.59
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001378,용마중학교,3,공립,주간,7,8,6,2,0,23(2),504(8),21.91
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001379,원묵중학교,3,공립,주간,11,12,11,0,0,34(0),935(0),27.5
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001380,장안중학교,3,공립,주간,6,7,6,3,0,22(3),485(11),22.05
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001381,장평중학교,3,공립,주간,9,9,9,1,0,28(1),705(7),25.18
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001382,전농중학교,3,공립,주간,7,6,6,0,0,19(0),473(0),24.89
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001383,전동중학교,3,공립,주간,6,6,6,2,0,20(2),453(8),22.65
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001384,전일중학교,3,공립,주간,6,6,6,1,0,19(1),432(3),22.74
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001385,정화여자중학교,3,사립,주간,4,4,4,0,0,12(0),142(0),11.83
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001386,중랑중학교,3,공립,주간,6,5,6,1,0,18(1),420(3),23.33
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001387,중화중학교,3,공립,주간,7,8,7,3,0,25(3),506(5),20.24
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001388,청량중학교,3,공립,주간,7,6,6,2,0,21(2),450(5),21.43
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001389,태릉중학교,3,공립,주간,6,7,5,1,0,19(1),436(1),22.95
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001391,혜원여자중학교,3,사립,주간,6,6,6,0,0,18(0),371(0),20.61
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001392,휘경여자중학교,3,사립,주간,6,7,6,0,0,19(0),497(0),26.16
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001393,휘경중학교,3,공립,주간,5,5,5,2,0,17(2),304(5),17.88
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001545,강남중학교,3,공립,주간,5,6,6,2,0,19(2),382(4),20.11
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001546,강현중학교,3,공립,주간,5,5,5,1,0,16(1),382(4),23.88
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001547,관악중학교,3,공립,주간,4,5,5,1,0,15(1),311(5),20.73
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001548,광신중학교,3,사립,주간,4,5,5,0,0,14(0),298(0),21.29
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001549,국사봉중학교,3,공립,주간,5,5,5,2,0,17(2),341(9),20.06
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001550,난우중학교,3,공립,주간,7,7,7,2,0,23(2),529(8),23
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001551,남강중학교,3,사립,주간,5,6,6,0,0,17(0),363(0),21.35
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010001552,남서울중학교,3,공립,주간,4,5,4,2,0,15(2),330(8),22
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010001553,남성중학교,3,공립,주간,5,4,5,1,0,15(1),336(4),22.4
