시도교육청,지역교육청,지역,정보공시  학교코드,학교명,학교급코드,설립구분,주야간,1학년,2학년,3학년,특수학급,순회학급,학급수(계),학생수(계),학급당학생수
서울특별시교육청,교육부,서울특별시 강남구,S000003540,국립국악고등학교,4,국립,주간,5,5,5,0,0,15(0),443(0),29.53
서울특별시교육청,교육부,서울특별시 성북구,S000003561,서울대학교사범대학부설고등학교,4,국립,주간,8,8,8,3,0,27(3),717(25),26.56
서울특별시교육청,교육부,서울특별시 금천구,S000005401,국립전통예술고등학교,4,국립,주간,6,6,6,0,0,18(0),527(0),29.28
서울특별시교육청,서울특별시교육청,서울특별시 송파구,S010000370,가락고등학교,4,공립,주간,11,11,11,0,0,33(0),823(0),24.94
서울특별시교육청,서울특별시교육청,서울특별시 강동구,S010000371,강동고등학교,4,사립,주간,8,8,8,0,0,24(0),609(0),25.38
서울특별시교육청,서울특별시교육청,서울특별시 양천구,S010000372,강서고등학교,4,사립,주간,12,12,12,0,0,36(0),980(0),27.22
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000373,개포고등학교,4,공립,주간,9,10,10,0,0,29(0),622(0),21.45
서울특별시교육청,서울특별시교육청,서울특별시 광진구,S010000374,건국대학교사범대학부속고등학교,4,사립,주간,12,12,12,0,0,36(0),1016(0),28.22
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000375,경기고등학교,4,공립,주간,14,14,14,3,0,45(3),1156(22),25.69
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000376,경기여자고등학교,4,공립,주간,13,13,13,3,0,42(3),1090(16),25.95
서울특별시교육청,서울특별시교육청,서울특별시 성북구,S010000377,경동고등학교,4,공립,주간,8,8,7,3,0,26(3),513(10),19.73
서울특별시교육청,서울특별시교육청,서울특별시 동작구,S010000378,경문고등학교,4,사립,주간,8,8,8,0,0,24(0),542(0),22.58
서울특별시교육청,서울특별시교육청,서울특별시 종로구,S010000379,경복고등학교,4,공립,주간,10,11,11,3,0,35(3),726(19),20.74
서울특별시교육청,서울특별시교육청,서울특별시 강서구,S010000380,경복여자고등학교,4,사립,주간,8,8,8,0,0,24(0),669(0),27.88
서울특별시교육청,서울특별시교육청,서울특별시 마포구,S010000381,경성고등학교,4,사립,주간,8,8,8,0,0,24(0),664(0),27.67
서울특별시교육청,서울특별시교육청,서울특별시 종로구,S010000382,경신고등학교,4,사립,주간,8,9,9,0,0,26(0),565(0),21.73
서울특별시교육청,서울특별시교육청,서울특별시 구로구,S010000383,경인고등학교,4,공립,주간,13,13,13,3,0,42(3),1081(16),25.74
서울특별시교육청,서울특별시교육청,서울특별시 동대문구,S010000384,경희고등학교,4,사립,주간,8,8,8,0,0,24(0),736(0),30.67
서울특별시교육청,서울특별시교육청,서울특별시 동대문구,S010000385,경희여자고등학교,4,사립,주간,7,7,8,0,0,22(0),463(0),21.05
서울특별시교육청,서울특별시교육청,서울특별시 성북구,S010000386,계성고등학교,4,사립,주간,10,10,10,3,0,33(3),851(21),25.79
서울특별시교육청,서울특별시교육청,서울특별시 성북구,S010000387,고려대학교사범대학부속고등학교,4,사립,주간,9,9,9,0,0,27(0),717(0),26.56
서울특별시교육청,서울특별시교육청,서울특별시 구로구,S010000388,고척고등학교,4,공립,주간,9,9,9,3,0,30(3),760(19),25.33
서울특별시교육청,서울특별시교육청,서울특별시 강서구,S010000389,공항고등학교,4,공립,주간,8,8,8,1,0,25(1),591(3),23.64
서울특별시교육청,서울특별시교육청,서울특별시 영등포구,S010000390,관악고등학교,4,공립,주간,9,9,9,3,0,30(3),702(7),23.4
서울특별시교육청,서울특별시교육청,서울특별시 광진구,S010000391,광남고등학교,4,공립,주간,14,15,14,0,0,43(0),1081(0),25.14
서울특별시교육청,서울특별시교육청,서울특별시 강동구,S010000392,광문고등학교,4,사립,주간,13,13,13,0,0,39(0),1059(0),27.15
서울특별시교육청,서울특별시교육청,서울특별시 마포구,S010000393,광성고등학교,4,사립,주간,10,9,9,0,0,28(0),724(0),25.86
서울특별시교육청,서울특별시교육청,서울특별시 관악구,S010000394,광신고등학교,4,사립,주간,8,9,9,0,0,26(0),545(0),20.96
서울특별시교육청,서울특별시교육청,서울특별시 광진구,S010000395,광양고등학교,4,공립,주간,7,8,8,3,0,26(3),516(18),19.85
서울특별시교육청,서울특별시교육청,서울특별시 양천구,S010000396,광영고등학교,4,사립,주간,12,13,13,0,0,38(0),864(0),22.74
서울특별시교육청,서울특별시교육청,서울특별시 양천구,S010000397,광영여자고등학교,4,사립,주간,12,13,13,0,0,38(0),902(0),23.74
서울특별시교육청,서울특별시교육청,서울특별시 구로구,S010000398,구로고등학교,4,공립,주간,11,11,11,0,0,33(0),863(0),26.15
서울특별시교육청,서울특별시교육청,서울특별시 구로구,S010000399,구일고등학교,4,공립,주간,10,10,10,0,0,30(0),744(0),24.8
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000400,압구정고등학교,4,공립,주간,9,10,10,0,0,29(0),587(0),20.24
서울특별시교육청,서울특별시교육청,서울특별시 양천구,S010000401,금옥여자고등학교,4,공립,주간,9,9,9,3,0,30(3),679(16),22.63
서울특별시교육청,서울특별시교육청,서울특별시 금천구,S010000402,금천고등학교,4,공립,주간,9,10,10,3,0,32(3),717(23),22.41
서울특별시교육청,서울특별시교육청,서울특별시 관악구,S010000403,남강고등학교,4,사립,주간,10,10,11,0,0,31(0),689(0),22.23
서울특별시교육청,서울특별시교육청,서울특별시 노원구,S010000404,노원고등학교,4,공립,주간,8,9,9,0,0,26(0),562(0),21.62
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000405,단국대학교사범대학부속고등학교,4,사립,주간,13,13,13,0,0,39(0),1106(0),28.36
서울특별시교육청,서울특별시교육청,서울특별시 관악구,S010000406,당곡고등학교,4,공립,주간,9,9,10,0,0,28(0),748(0),26.71
서울특별시교육청,서울특별시교육청,서울특별시 동대문구,S010000407,대광고등학교,4,사립,주간,10,10,10,0,0,30(0),919(0),30.63
서울특별시교육청,서울특별시교육청,서울특별시 은평구,S010000408,대성고등학교,4,사립,주간,11,10,10,0,0,31(0),834(0),26.9
서울특별시교육청,서울특별시교육청,서울특별시 종로구,S010000409,대신고등학교,4,사립,주간,8,9,9,0,0,26(0),584(0),22.46
서울특별시교육청,서울특별시교육청,서울특별시 영등포구,S010000410,대영고등학교,4,공립,주간,9,9,9,1,0,28(1),694(4),24.79
서울특별시교육청,서울특별시교육청,서울특별시 광진구,S010000411,대원고등학교,4,사립,주간,10,10,10,0,0,30(0),771(0),25.7
서울특별시교육청,서울특별시교육청,서울특별시 광진구,S010000412,대원여자고등학교,4,사립,주간,9,9,9,0,0,27(0),699(0),25.89
서울특별시교육청,서울특별시교육청,서울특별시 강서구,S010000413,대일고등학교,4,사립,주간,13,14,14,0,0,41(0),1042(0),25.41
서울특별시교육청,서울특별시교육청,서울특별시 노원구,S010000414,대진고등학교,4,사립,주간,13,13,13,0,0,39(0),1030(0),26.41
서울특별시교육청,서울특별시교육청,서울특별시 노원구,S010000415,대진여자고등학교,4,사립,주간,13,13,13,0,0,39(0),1003(0),25.72
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000416,대진디자인고등학교,4,사립,주간,9,9,9,0,0,27(0),643(0),23.81
서울특별시교육청,서울특별시교육청,서울특별시 종로구,S010000417,덕성여자고등학교,4,사립,주간,9,9,9,0,0,27(0),637(0),23.59
서울특별시교육청,서울특별시교육청,서울특별시 강서구,S010000418,덕원여자고등학교,4,사립,주간,14,14,14,0,0,42(0),1118(0),26.62
서울특별시교육청,서울특별시교육청,서울특별시 금천구,S010000419,독산고등학교,4,공립,주간,8,8,8,3,0,27(3),571(26),21.15
서울특별시교육청,서울특별시교육청,서울특별시 동대문구,S010000420,동국대학교사범대학부속고등학교,4,사립,주간,11,11,11,0,0,33(0),906(0),27.45
서울특별시교육청,서울특별시교육청,서울특별시 서초구,S010000421,동덕여자고등학교,4,사립,주간,13,13,13,0,0,39(0),970(0),24.87
서울특별시교육청,서울특별시교육청,서울특별시 은평구,S010000422,동명여자고등학교,4,사립,주간,12,12,12,3,0,39(3),1033(22),26.49
서울특별시교육청,서울특별시교육청,서울특별시 강동구,S010000423,동북고등학교,4,사립,주간,14,14,14,0,0,42(0),1062(0),25.29
서울특별시교육청,서울특별시교육청,서울특별시 종로구,S010000424,동성고등학교,4,사립,주간,9,9,11,0,0,29(0),791(0),27.28
서울특별시교육청,서울특별시교육청,서울특별시 금천구,S010000425,동일여자고등학교,4,사립,주간,10,10,11,0,0,31(0),608(0),19.61
서울특별시교육청,서울특별시교육청,서울특별시 금천구,S010000426,동일여자상업고등학교,4,사립,주간,12,12,12,0,0,36(0),801(0),22.25
서울특별시교육청,서울특별시교육청,서울특별시 동작구,S010000427,동작고등학교,4,공립,주간,9,9,9,3,0,30(3),708(12),23.6
서울특별시교육청,서울특별시교육청,서울특별시 강동구,S010000428,둔촌고등학교,4,공립,주간,9,10,10,3,0,32(3),688(12),21.5
서울특별시교육청,서울특별시교육청,서울특별시 강서구,S010000429,마포고등학교,4,사립,주간,10,10,10,0,0,30(0),879(0),29.3
서울특별시교육청,서울특별시교육청,서울특별시 중랑구,S010000430,면목고등학교,4,공립,주간,8,9,9,3,0,29(3),557(18),19.21
서울특별시교육청,서울특별시교육청,서울특별시 강서구,S010000431,명덕고등학교,4,사립,주간,10,11,11,0,0,32(0),806(0),25.19
서울특별시교육청,서울특별시교육청,서울특별시 강서구,S010000432,명덕여자고등학교,4,사립,주간,14,14,14,0,0,42(0),1119(0),26.64
서울특별시교육청,서울특별시교육청,서울특별시 광진구,S010000433,동국대학교사범대학부속여자고등학교,4,사립,주간,9,10,10,0,0,29(0),628(0),21.66
서울특별시교육청,서울특별시교육청,서울특별시 강동구,S010000434,명일여자고등학교,4,공립,주간,9,9,9,3,0,30(3),527(12),17.57
서울특별시교육청,서울특별시교육청,서울특별시 서대문구,S010000435,명지고등학교,4,사립,주간,15,15,15,3,0,48(3),1330(21),27.71
서울특별시교육청,서울특별시교육청,서울특별시 성동구,S010000436,무학여자고등학교,4,공립,주간,9,10,10,3,0,32(3),636(7),19.88
서울특별시교육청,서울특별시교육청,서울특별시 관악구,S010000437,서울문영여자고등학교,4,사립,주간,9,9,9,0,0,27(0),619(0),22.93
서울특별시교육청,서울특별시교육청,서울특별시 금천구,S010000438,문일고등학교,4,사립,주간,11,12,12,0,0,35(0),861(0),24.6
서울특별시교육청,서울특별시교육청,서울특별시 관악구,S010000439,미림여자고등학교,4,사립,주간,7,8,8,0,0,23(0),513(0),22.3
서울특별시교육청,서울특별시교육청,서울특별시 서초구,S010000440,반포고등학교,4,공립,주간,10,10,10,1,0,31(1),805(3),25.97
서울특별시교육청,서울특별시교육청,서울특별시 송파구,S010000441,배명고등학교,4,사립,주간,11,11,11,0,0,33(0),863(0),26.15
서울특별시교육청,서울특별시교육청,서울특별시 용산구,S010000442,배문고등학교,4,사립,주간,7,7,8,0,0,22(0),369(0),16.77
서울특별시교육청,서울특별시교육청,서울특별시 강동구,S010000443,배재고등학교,4,사립,주간,13,13,13,0,0,39(0),1282(0),32.87
서울특별시교육청,서울특별시교육청,서울특별시 종로구,S010000444,배화여자고등학교,4,사립,주간,9,9,9,0,0,27(0),590(0),21.85
서울특별시교육청,서울특별시교육청,서울특별시 양천구,S010000445,백암고등학교,4,사립,주간,12,12,12,0,0,36(0),963(0),26.75
서울특별시교육청,서울특별시교육청,서울특별시 송파구,S010000446,보성고등학교,4,사립,주간,11,11,11,0,0,33(0),922(0),27.94
서울특별시교육청,서울특별시교육청,서울특별시 용산구,S010000447,보성여자고등학교,4,사립,주간,7,7,7,0,0,21(0),482(0),22.95
서울특별시교육청,서울특별시교육청,서울특별시 관악구,S010000448,삼성고등학교,4,공립,주간,6,6,7,3,0,22(3),403(7),18.32
서울특별시교육청,서울특별시교육청,서울특별시 노원구,S010000449,상계고등학교,4,공립,주간,11,11,11,1,0,34(1),820(4),24.12
서울특별시교육청,서울특별시교육청,서울특별시 종로구,S010000450,상명대학교사범대학부속여자고등학교,4,사립,주간,7,7,7,0,0,21(0),429(0),20.43
서울특별시교육청,서울특별시교육청,서울특별시 노원구,S010000451,상명고등학교,4,사립,주간,11,11,11,0,0,33(0),855(0),25.91
서울특별시교육청,서울특별시교육청,서울특별시 서초구,S010000452,상문고등학교,4,사립,주간,14,14,14,0,0,42(0),1156(0),27.52
서울특별시교육청,서울특별시교육청,서울특별시 강동구,S010000453,상일여자고등학교,4,사립,주간,11,12,12,0,0,35(0),555(0),15.86
서울특별시교육청,서울특별시교육청,서울특별시 노원구,S010000454,서라벌고등학교,4,사립,주간,14,14,14,0,0,42(0),1109(0),26.4
서울특별시교육청,서울특별시교육청,서울특별시 서초구,S010000455,서문여자고등학교,4,사립,주간,12,13,13,0,0,38(0),892(0),23.47
서울특별시교육청,서울특별시교육청,서울특별시 서초구,S010000456,서울고등학교,4,공립,주간,14,14,14,3,0,45(3),1275(16),28.33
서울특별시교육청,서울특별시교육청,서울특별시 관악구,S010000458,서울미술고등학교,4,사립,주간,5,5,5,0,0,15(0),560(0),37.33
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000459,서울세종고등학교,4,사립,주간,8,9,9,0,0,26(0),567(0),21.81
서울특별시교육청,서울특별시교육청,서울특별시 마포구,S010000460,서울여자고등학교,4,공립,주간,10,10,10,3,0,33(3),814(12),24.67
서울특별시교육청,서울특별시교육청,서울특별시 송파구,S010000461,서울체육고등학교,4,공립,주간,4,4,4,0,0,12(0),382(0),31.83
서울특별시교육청,서울특별시교육청,서울특별시 서초구,S010000463,서초고등학교,4,공립,주간,11,11,11,1,0,34(1),888(7),26.12
서울특별시교육청,서울특별시교육청,서울특별시 성북구,S010000464,석관고등학교,4,공립,주간,9,9,9,0,0,27(0),660(0),24.44
서울특별시교육청,서울특별시교육청,서울특별시 도봉구,S010000465,선덕고등학교,4,사립,주간,12,12,12,0,0,36(0),1110(0),30.83
서울특별시교육청,서울특별시교육청,서울특별시 은평구,S010000466,선일여자고등학교,4,사립,주간,11,10,11,0,0,32(0),736(0),23
서울특별시교육청,서울특별시교육청,서울특별시 은평구,S010000467,선정고등학교,4,사립,주간,14,13,13,0,0,40(0),1126(0),28.15
서울특별시교육청,서울특별시교육청,서울특별시 동작구,S010000468,성남고등학교,4,사립,주간,12,12,12,0,0,36(0),1010(0),28.06
서울특별시교육청,서울특별시교육청,서울특별시 중구,S010000469,성동고등학교,4,공립,주간,7,8,8,2,0,25(2),465(4),18.6
서울특별시교육청,서울특별시교육청,서울특별시 관악구,S010000470,성보고등학교,4,사립,주간,8,9,9,0,0,26(0),664(0),25.54
서울특별시교육청,서울특별시교육청,서울특별시 성북구,S010000471,성신여자고등학교,4,사립,주간,9,10,10,0,0,29(0),707(0),24.38
서울특별시교육청,서울특별시교육청,서울특별시 용산구,S010000472,성심여자고등학교,4,사립,주간,7,8,8,3,0,26(3),531(16),20.42
서울특별시교육청,서울특별시교육청,서울특별시 서초구,S010000473,세화고등학교,4,사립,주간,12,12,12,0,0,36(0),1092(0),30.33
서울특별시교육청,서울특별시교육청,서울특별시 서초구,S010000474,세화여자고등학교,4,사립,주간,12,12,12,0,0,36(0),1063(0),29.53
서울특별시교육청,서울특별시교육청,서울특별시 중랑구,S010000475,송곡고등학교,4,사립,주간,9,10,10,0,0,29(0),645(0),22.24
서울특별시교육청,서울특별시교육청,서울특별시 중랑구,S010000476,송곡여자고등학교,4,사립,주간,9,10,10,3,0,32(3),712(17),22.25
서울특별시교육청,서울특별시교육청,서울특별시 동작구,S010000477,수도여자고등학교,4,공립,주간,10,10,10,3,0,33(3),881(18),26.7
서울특별시교육청,서울특별시교육청,서울특별시 노원구,S010000478,수락고등학교,4,공립,주간,8,9,9,2,0,28(2),542(11),19.36
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000479,숙명여자고등학교,4,사립,주간,14,14,14,0,0,42(0),1158(0),27.57
서울특별시교육청,서울특별시교육청,서울특별시 마포구,S010000480,숭문고등학교,4,사립,주간,8,8,8,0,0,24(0),546(0),22.75
서울특별시교육청,서울특별시교육청,서울특별시 은평구,S010000481,숭실고등학교,4,사립,주간,13,12,12,3,0,40(3),1060(23),26.5
서울특별시교육청,서울특별시교육청,서울특별시 동작구,S010000482,숭의여자고등학교,4,사립,주간,9,9,9,0,0,27(0),785(0),29.07
서울특별시교육청,서울특별시교육청,서울특별시 용산구,S010000483,신광여자고등학교,4,사립,주간,5,5,5,0,0,15(0),279(0),18.6
서울특별시교육청,서울특별시교육청,서울특별시 관악구,S010000484,신림고등학교,4,공립,주간,6,7,7,3,0,23(3),507(23),22.04
서울특별시교육청,서울특별시교육청,서울특별시 양천구,S010000485,신목고등학교,4,공립,주간,13,13,14,3,0,43(3),1105(14),25.7
서울특별시교육청,서울특별시교육청,서울특별시 강북구,S010000486,신일고등학교,4,사립,주간,11,11,11,0,0,33(0),1024(0),31.03
서울특별시교육청,서울특별시교육청,서울특별시 서초구,S010000487,양재고등학교,4,공립,주간,11,11,11,0,0,33(0),851(0),25.79
서울특별시교육청,서울특별시교육청,서울특별시 양천구,S010000488,양정고등학교,4,사립,주간,12,12,12,0,0,36(0),1059(0),29.42
서울특별시교육청,서울특별시교육청,서울특별시 양천구,S010000489,양천고등학교,4,사립,주간,11,11,11,0,0,33(0),926(0),28.06
서울특별시교육청,서울특별시교육청,서울특별시 양천구,S010000490,목동고등학교,4,사립,주간,14,15,15,0,0,44(0),1067(0),24.25
서울특별시교육청,서울특별시교육청,서울특별시 서초구,S010000491,언남고등학교,4,공립,주간,9,10,10,3,0,32(3),556(19),17.38
서울특별시교육청,서울특별시교육청,서울특별시 영등포구,S010000492,여의도고등학교,4,공립,주간,10,10,10,3,0,33(3),751(11),22.76
서울특별시교육청,서울특별시교육청,서울특별시 영등포구,S010000493,여의도여자고등학교,4,공립,주간,8,9,9,1,0,27(1),643(3),23.81
서울특별시교육청,서울특별시교육청,서울특별시 노원구,S010000494,염광고등학교,4,사립,주간,9,10,10,0,0,29(0),722(0),24.9
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000495,영동고등학교,4,사립,주간,12,13,13,0,0,38(0),868(0),22.84
서울특별시교육청,서울특별시교육청,서울특별시 송파구,S010000496,영동일고등학교,4,사립,주간,12,12,12,0,0,36(0),978(0),27.17
서울특별시교육청,서울특별시교육청,서울특별시 동작구,S010000497,영등포고등학교,4,공립,주간,8,8,8,3,0,27(3),557(13),20.63
서울특별시교육청,서울특별시교육청,서울특별시 영등포구,S010000498,영등포여자고등학교,4,공립,주간,7,8,8,3,0,26(3),451(14),17.35
서울특별시교육청,서울특별시교육청,서울특별시 관악구,S010000499,영락고등학교,4,사립,주간,7,7,7,0,0,21(0),457(0),21.76
서울특별시교육청,서울특별시교육청,서울특별시 양천구,S010000500,서울영상고등학교,4,사립,주간,6,6,6,0,0,18(0),438(0),24.33
서울특별시교육청,서울특별시교육청,서울특별시 영등포구,S010000501,영신고등학교,4,공립,주간,8,9,9,3,0,29(3),599(21),20.66
서울특별시교육청,서울특별시교육청,서울특별시 노원구,S010000502,영신여자고등학교,4,사립,주간,11,12,12,3,0,38(3),851(12),22.39
서울특별시교육청,서울특별시교육청,서울특별시 강서구,S010000503,영일고등학교,4,사립,주간,12,12,12,0,0,36(0),893(0),24.81
서울특별시교육청,서울특별시교육청,서울특별시 송파구,S010000504,영파여자고등학교,4,사립,주간,12,12,13,0,0,37(0),858(0),23.19
서울특별시교육청,서울특별시교육청,서울특별시 강북구,S010000505,영훈고등학교,4,사립,주간,12,12,12,0,0,36(0),1016(0),28.22
서울특별시교육청,서울특별시교육청,서울특별시 은평구,S010000506,예일여자고등학교,4,사립,주간,12,12,12,0,0,36(0),938(0),26.06
서울특별시교육청,서울특별시교육청,서울특별시 송파구,S010000507,오금고등학교,4,공립,주간,10,11,11,0,0,32(0),890(0),27.81
서울특별시교육청,서울특별시교육청,서울특별시 구로구,S010000508,오류고등학교,4,사립,주간,7,8,8,0,0,23(0),436(0),18.96
서울특별시교육청,서울특별시교육청,서울특별시 용산구,S010000509,오산고등학교,4,사립,주간,7,8,8,0,0,23(0),531(0),23.09
서울특별시교육청,서울특별시교육청,서울특별시 성북구,S010000510,용문고등학교,4,사립,주간,11,11,11,0,0,33(0),910(0),27.58
서울특별시교육청,서울특별시교육청,서울특별시 용산구,S010000511,용산고등학교,4,공립,주간,13,13,13,3,0,42(3),1005(13),23.93
서울특별시교육청,서울특별시교육청,서울특별시 노원구,S010000512,용화여자고등학교,4,사립,주간,12,13,13,0,0,38(0),867(0),22.82
서울특별시교육청,서울특별시교육청,서울특별시 구로구,S010000513,우신고등학교,4,사립,주간,9,9,9,0,0,27(0),711(0),26.33
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000514,은광여자고등학교,4,사립,주간,10,10,10,0,0,30(0),743(0),24.77
서울특별시교육청,서울특별시교육청,서울특별시 은평구,S010000515,은평메디텍고등학교,4,사립,주간,8,8,8,0,0,24(0),427(0),17.79
서울특별시교육청,서울특별시교육청,서울특별시 중구,S010000516,이화여자고등학교,4,사립,주간,12,12,12,0,0,36(0),1157(0),32.14
서울특별시교육청,서울특별시교육청,서울특별시 서대문구,S010000517,이화여자대학교사범대학부속이화금란고등학교,4,사립,주간,12,12,12,0,0,36(0),1091(0),30.31
서울특별시교육청,서울특별시교육청,서울특별시 서대문구,S010000518,인창고등학교,4,사립,주간,8,8,8,0,0,24(0),621(0),25.88
서울특별시교육청,서울특별시교육청,서울특별시 관악구,S010000519,인헌고등학교,4,공립,주간,7,8,8,0,0,23(0),487(0),21.17
서울특별시교육청,서울특별시교육청,서울특별시 광진구,S010000521,자양고등학교,4,공립,주간,11,11,11,3,0,36(3),829(14),23.03
서울특별시교육청,서울특별시교육청,서울특별시 송파구,S010000522,잠신고등학교,4,공립,주간,10,11,11,3,0,35(3),711(8),20.31
서울특별시교육청,서울특별시교육청,서울특별시 송파구,S010000523,잠실고등학교,4,공립,주간,9,10,10,0,0,29(0),621(0),21.41
서울특별시교육청,서울특별시교육청,서울특별시 송파구,S010000524,잠실여자고등학교,4,사립,주간,13,13,13,0,0,39(0),920(0),23.59
서울특별시교육청,서울특별시교육청,서울특별시 중구,S010000525,장충고등학교,4,사립,주간,6,6,7,0,0,19(0),412(0),21.68
서울특별시교육청,서울특별시교육청,서울특별시 영등포구,S010000526,장훈고등학교,4,사립,주간,11,11,11,0,0,33(0),875(0),26.52
서울특별시교육청,서울특별시교육청,서울특별시 노원구,S010000527,재현고등학교,4,사립,주간,12,12,12,0,0,36(0),939(0),26.08
서울특별시교육청,서울특별시교육청,서울특별시 송파구,S010000528,정신여자고등학교,4,사립,주간,12,12,12,0,0,36(0),1006(0),27.94
서울특별시교육청,서울특별시교육청,서울특별시 도봉구,S010000529,정의여자고등학교,4,사립,주간,11,12,12,0,0,35(0),761(0),21.74
서울특별시교육청,서울특별시교육청,서울특별시 용산구,S010000530,중경고등학교,4,공립,주간,6,7,7,3,0,23(3),416(7),18.09
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000531,중동고등학교,4,사립,주간,12,12,12,0,0,36(0),1120(0),31.11
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000532,중산고등학교,4,사립,주간,12,12,12,0,0,36(0),878(0),24.39
서울특별시교육청,서울특별시교육청,서울특별시 종로구,S010000533,중앙고등학교,4,사립,주간,10,10,10,0,0,30(0),927(0),30.9
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000534,중앙대학교사범대학부속고등학교,4,사립,주간,12,12,12,0,0,36(0),986(0),27.39
서울특별시교육청,서울특별시교육청,서울특별시 서대문구,S010000535,중앙여자고등학교,4,사립,주간,7,7,8,0,0,22(0),512(0),23.27
서울특별시교육청,서울특별시교육청,서울특별시 중랑구,S010000536,중화고등학교,4,공립,주간,7,8,8,3,0,26(3),548(18),21.08
서울특별시교육청,서울특별시교육청,서울특별시 양천구,S010000537,진명여자고등학교,4,사립,주간,15,15,15,0,0,45(0),1277(0),28.38
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000538,진선여자고등학교,4,사립,주간,11,11,11,0,0,33(0),921(0),27.91
서울특별시교육청,서울특별시교육청,서울특별시 송파구,S010000539,창덕여자고등학교,4,공립,주간,10,10,11,2,0,33(2),469(5),14.21
서울특별시교육청,서울특별시교육청,서울특별시 도봉구,S010000540,창동고등학교,4,공립,주간,13,13,13,3,0,42(3),1076(21),25.62
서울특별시교육청,서울특별시교육청,서울특별시 강북구,S010000541,창문여자고등학교,4,사립,주간,12,12,12,3,0,39(3),970(15),24.87
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000542,청담고등학교,4,공립,주간,9,10,10,3,0,32(3),531(15),16.59
서울특별시교육청,서울특별시교육청,서울특별시 동대문구,S010000543,청량고등학교,4,공립,주간,10,11,11,3,0,35(3),784(9),22.4
서울특별시교육청,서울특별시교육청,서울특별시 노원구,S010000544,청원고등학교,4,사립,주간,15,15,15,0,0,45(0),1211(0),26.91
서울특별시교육청,서울특별시교육청,서울특별시 노원구,S010000545,청원여자고등학교,4,사립,주간,12,13,13,0,0,38(0),974(0),25.63
서울특별시교육청,서울특별시교육청,서울특별시 은평구,S010000546,충암고등학교,4,사립,주간,13,13,13,0,0,39(0),1053(0),27
서울특별시교육청,서울특별시교육청,서울특별시 중랑구,S010000547,태릉고등학교,4,공립,주간,9,9,9,3,0,30(3),720(14),24
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000548,풍문고등학교,4,사립,주간,11,12,12,0,0,35(0),791(0),22.6
서울특별시교육청,서울특별시교육청,서울특별시 양천구,S010000549,한가람고등학교,4,사립,주간,8,8,8,0,0,24(0),771(0),32.13
서울특별시교육청,서울특별시교육청,서울특별시 영등포구,S010000550,한강미디어고등학교,4,공립,주간,8,8,8,0,0,24(0),591(0),24.63
서울특별시교육청,서울특별시교육청,서울특별시 강서구,S010000551,한광고등학교,4,사립,주간,9,9,9,0,0,27(0),198(0),7.33
서울특별시교육청,서울특별시교육청,서울특별시 노원구,S010000552,한국삼육고등학교,4,사립,주간,6,6,6,0,0,18(0),480(0),26.67
서울특별시교육청,서울특별시교육청,서울특별시 강서구,S010000554,한서고등학교,4,사립,주간,9,9,9,0,0,27(0),637(0),23.59
서울특별시교육청,서울특별시교육청,서울특별시 서대문구,S010000555,한성고등학교,4,사립,주간,8,8,9,0,0,25(0),518(0),20.72
서울특별시교육청,서울특별시교육청,서울특별시 성북구,S010000556,한성여자고등학교,4,사립,주간,9,9,9,0,0,27(0),706(0),26.15
서울특별시교육청,서울특별시교육청,서울특별시 성동구,S010000557,한양대학교사범대학부속고등학교,4,사립,주간,11,11,12,0,0,34(0),1035(0),30.44
서울특별시교육청,서울특별시교육청,서울특별시 강동구,S010000558,한영고등학교,4,사립,주간,13,14,14,0,0,41(0),1171(0),28.56
서울특별시교육청,서울특별시교육청,서울특별시 강남구,S010000559,현대고등학교,4,사립,주간,12,12,12,0,0,36(0),1070(0),29.72
서울특별시교육청,서울특별시교육청,서울특별시 노원구,S010000560,혜성여자고등학교,4,사립,주간,12,12,12,0,0,36(0),982(0),27.28
서울특별시교육청,서울특별시교육청,서울특별시 중랑구,S010000561,혜원여자고등학교,4,사립,주간,9,10,10,0,0,29(0),637(0),21.97
서울특별시교육청,서울특별시교육청,서울특별시 강북구,S010000562,혜화여자고등학교,4,공립,주간,8,9,9,3,0,29(3),651(11),22.45
서울특별시교육청,서울특별시교육청,서울특별시 성북구,S010000563,홍익대학교사범대학부속고등학교,4,사립,주간,6,6,6,0,0,18(0),320(0),17.78
